"productId","variantsId","inventoryId","name","barcode","sku","price","taxable","active"
"8256717619431","45455497527527","47552406946023","Portacables Bora","","","29000","No","draft"
"8464024666343","47500741476583","49599828066535","Portacables El Mar","","","29000","No","archived"
"8330024321255","46286852063463","48385352761575","Portacables Fadi","","133954","29000","No","draft"
"8058822033639","44206512931047","46301822648551","Portacables Floral","","","24000","No","draft"
"8330023895271","46286851506407","48385352237287","Portacables Flourish","","133955","29000","No","draft"
"7633512857831","42643244482791","44737868234983","Portacables Folia","","","22100","No","draft"
"7633514823911","42643249168615","44737872920807","Portacables Haruku","","","24000","No","archived"
"8464024731879","47500750356711","49599836979431","Portacables La Brisa","","","29000","No","draft"
"8464024699111","47500747538663","49599834161383","Portacables La Playa","","","26100","No","draft"
"8330020880615","46286847082727","48385347780839","Portacables Lila","","133956","29000","No","draft"
"8571424571623","48228648321255","50327438983399","Portacables Lila Floral","","","30000","No","active"
"8256717258983","45455482487015","47552391905511","Portacables Lirios","","","29000","No","draft"
"8259753410791","45510425182439","47607339942119","Portacables Maxi Banana Pop","","135152","42000","No","archived"
"8259752886503","45510412927207","47607327686887","Portacables Maxi Bora","","135150","42000","No","draft"
"8571426636007","48228664803559","50327455465703","Portacables Maxi Lila floral","","","50000","No","archived"
"8259753115879","45510424854759","47607339614439","Portacables Maxi Lirios","","135151","42000","No","draft"
"8571426930919","48228668965095","50327459627239","Portacables Maxi Neon Garden","","","50000","No","draft"
"7811747578087","43190149546215","45284999037159","Portacables Maxi Roar","","","38000","No","draft"
"8571427127527","48228672504039","50327463166183","Portacables Maxi Selva Beige","","","50000","No","draft"
"8571427422439","48228673421543","50327464083687","Portacables Maxi Selva Oscuro","","","50000","No","draft"
"8260779933927","45534043701479","47630961246439","Portacables Maxi Trópico","","","42000","No","draft"
"7811742630119","43190136111335","45284985569511","Portacables Maxi Wild","","","35700","No","draft"
"7655595245799","42692464378087","44787108380903","Portacables Menta","","","20400","No","archived"
"7655598915815","42692475486439","44787119489255","Portacables Mostaza","","","16800","No","archived"
"8517326897383","47996735226087","50095221473511","Portacables Negro","","","34000","No","active"
"8571425095911","48228652810471","50327443472615","Portacables Neon Garden","","","30000","No","active"
"7864987451623","43448171462887","45543049494759","Portacables Punta Sur","","","24000","No","archived"
"7655588266215","42692446028007","44787090063591","Portacables Rosa","","","20000","No","archived"
"8383355912423","46708862877927","48808264433895","Portacables Rosa Oscuro","","","29000","No","draft"
"7864986140903","43448166351079","45543044055271","Portacables San Luis","","","24000","No","draft"
"8571425325287","48228656218343","50327446880487","Portacables Selva Beige","","","30000","No","active"
"8571425784039","48228660019431","50327450681575","Portacables Selva Oscuro","","","30000","No","active"
"7864797200615","43447227220199","45542104760551","Portacables Serrana","","","24000","No","draft"
"7633519837415","42643264831719","44737888616679","Portacables Surfing Beige","","","22100","No","draft"
"7633517576423","42643259261159","44737883046119","Portacables Surfing Fucsia","","","24000","No","archived"
"8058821640423","44206509818087","46301819535591","Portacables Titi","","","24000","No","draft"
"8256717422823","45455491727591","47552401146087","Portacables Trópico","","","29000","No","draft"
"7758468251879","42904951292135","44999733575911","Portacables Verde","","","20400","No","archived"
"8517327913191","47996736897255","50095223144679","Portacables Verde","","","34000","No","active"
"7655570538727","42692401758439","44787045630183","Portacelular Azul","","","16000","No","archived"
"8256718143719","45455511257319","47552420675815","Portacelular Banana Pop","","","20000","No","draft"
"7655566180583","42692392681703","44787036553447","Portacelular Beige","","","16000","No","archived"
"8256718799079","45455514468583","47552423887079","Portacelular Bora","","","20000","No","archived"
"7633534320871","42643299959015","44737923743975","Portacelular Folia","","","17000","No","archived"
"7633536090343","42643303760103","44737927545063","Portacelular Haruku","","","18000","No","archived"
"8570853720295","48224354140391","50323142050023","Portacelular Lila Floral","","","26000","No","draft"
"8256718602471","45455513420007","47552422838503","Portacelular Lirios","","","20000","No","archived"
"7655573782759","42692411130087","44787054969063","Portacelular Menta","","","14400","No","archived"
"7655553171687","42692362502375","44787006374119","Portacelular Mostaza","","","14400","No","archived"
"8570853163239","48224352567527","50323140477159","Portacelular Neon Garden","","","26000","No","active"
"7807350472935","43133764468967","45228595642599","Portacelular Roar","","","15300","No","archived"
"7655560806631","42692378722535","44787022627047","Portacelular Rosa","","","16000","No","archived"
"8570853785831","48224354304231","50323142213863","Portacelular Selva Beige","","","23400","No","draft"
"8570854080743","48224355418343","50323143327975","Portacelular Selva Oscuro","","","26000","No","draft"
"7652752785639","42686063706343","44780704989415","Portacelular Surfing Beige","","","17000","No","archived"
"7633538285799","42643311984871","44737935769831","Portacelular Surfing Fucsia","","","17000","No","archived"
"8256718700775","45455513845991","47552423264487","Portacelular Trópico","","","20000","No","archived"
"7758464811239","42904944247015","44999726530791","Portacelular Verde","","","14400","No","archived"
"7807348113639","43133757980903","45228589154535","Portacelular Wild","","","18000","No","archived"
"8725260042471","48919369613543","51018290266343","Portalápiz Alba","","","34000","No","active"
"8708572119271","48839978582247","50938884522215","Portalápiz Beige","","","34000","No","active"
"8457186640103","47306406822119","49405713154279","Portalápiz El Mar","","","32000","No","archived"
"8332289016039","46305618067687","48404181188839","Portalápiz Fadi","","131954","26000","No","draft"
"8332289835239","46305618886887","48404182008039","Portalápiz Flourish","","131955","26000","No","draft"
"7652786077927","42686120460519","44780762726631","Portalápiz Grande Folia","","","22400","No","archived"
"7652778377447","42686108795111","44780751061223","Portalapiz Grande Haruku","","","28000","No","archived"
"7652779491559","42686111383783","44780753584359","Portalápiz Grande Surfing Beige","","","22400","No","archived"
"7652783325415","42686117708007","44780759974119","Portalápiz Grande Surfing Fucsia","","","28000","No","archived"
"8457186377959","47306406101223","49405712433383","Portalápiz La Brisa","","","32000","No","archived"
"8458863050983","47332820451559","49432135434471","Portalápiz La Playa","","","32000","No","draft"
"8689589420263","48752344924391","50851230908647","Portalápiz Negro","","","34000","No","active"
"8725260697831","48919370596583","51018291249383","Portalápiz Ocaso","","","34000","No","active"
"8763768471783","49089424130279","51188430340327","Portalápiz Verde","","","34000","No","active"
"8492928893159","47877313954023","49975779590375","sample-savia","","","2333","Si","draft"
"8196220092647","44730160742631","46825922691303","Tarjetero Duo","","","32000","No","archived"
"8196209967335","44730117914855","46825879863527","Tarjetero Retro","","","25600","No","draft"
"8196219601127","44730158088423","46825920037095","Tarjetero Spadina","","","25600","No","draft"
"7870192386279","43471759671527","45566642454759","Toalla Doble Faz Punta Sur","","","85000","No","archived"
"7870193795303","43471763669223","45566646419687","Toalla Doble Faz San Luis","","","85000","No","archived"
"7868322775271","43465400385767","45560281923815","Toalla Doble Faz Serrana","","","85000","No","archived"
"7865468092647","43450715603175","45545593733351","Tote Bag Punta Sur","","","95000","No","archived"
"7865467338983","43450712260839","45545590423783","Tote Bag San Luis","","","95000","No","archived"
"7865447842023","43450606387431","45545484517607","Tote Bag Serrana","","","95000","No","archived"
"8765213114599","49097966387431","51196971942119","Tote Bag Sunset","","","42000","No","active"
"8457196863719","47306456629479","49405762994407","Tula Morral El Mar","","","58500","No","archived"
"8457195421927","47306441883879","49405748216039","Tula Morral La Brisa","","","63000","No","archived"
"8458890477799","47333079482599","49432394498279","Tula Morral La Playa","","","54000","No","active"
"7976843378919","43871988515047","45967107064039","Tula Mostaza","","","24000","No","archived"
"7655615627495","42692512448743","44787156451559","Tula Negra","","","22400","No","archived"
"7865014223079","43448312398055","45543190429927","Tula Punta Sur","","","29400","No","archived"
"7865013600487","43448309285095","45543187316967","Tula San Luis","","","29400","No","archived"
"7865012453607","43448303288551","45543181320423","Tula Serrana","","","29400","No","archived"
